Order_ID,Order_Date,Delivery_Date,Customer_Type,Delivery_Type,Area,Distance_KM,Cylinders,Delivery_Days,Status,,calculated kms
13371,22/02/2024,22/02/2024,Domestic,Walk-in,Nearby Area 1,6,1,0,On-Time,,7
13372,27/05/2024,28/05/2024,Domestic,Home,Area D,38,1,1,On-Time,,45
13373,23/05/2024,01/06/2024,Domestic,Home,Area A,19,1,9,Delayed,,17
13374,03/03/2024,06/03/2024,Domestic,Home,Area E,53,1,3,Delayed,,52
13375,02/06/2024,05/06/2024,Commercial,Home,Area E,54,4,3,Delayed,,48
13376,24/03/2024,28/03/2024,Commercial,Home,Area B,24,3,4,Delayed,,25
13377,03/01/2024,09/01/2024,Commercial,Home,Area E,50,3,6,Delayed,,55
13378,12/02/2024,18/02/2024,Domestic,Home,Area A,16,1,6,Delayed,,19
13379,21/03/2024,25/03/2024,Domestic,Home,Area C,33,1,4,Delayed,,30
13380,26/02/2024,11/03/2024,Domestic,Home,Area F,56,1,14,Delayed,,60
13381,16/05/2024,20/05/2024,Domestic,Home,Area B,25,1,4,Delayed,,22
13382,28/04/2024,29/04/2024,Commercial,Home,Area A,20,3,1,On-Time,,18
13383,16/03/2024,17/03/2024,Domestic,Home,Area B,24,1,1,On-Time,,22
13384,13/04/2024,17/04/2024,5kg,Home,Area E,55,1,4,Delayed,,53
13385,04/05/2024,08/05/2024,Domestic,Home,Area E,50,1,4,Delayed,,47
13386,21/02/2024,24/02/2024,Domestic,Home,Area D,41,1,3,Delayed,,37
13387,15/05/2024,21/05/2024,Domestic,Home,Area A,20,1,6,Delayed,,16
13388,03/03/2024,10/03/2024,Domestic,Home,Area D,41,1,7,Delayed,,37
13389,12/03/2024,14/03/2024,Domestic,Home,Area A,20,1,2,On-Time,,20
13390,21/03/2024,24/03/2024,Commercial,Home,Area D,41,3,3,Delayed,,42
13391,18/05/2024,18/05/2024,Domestic,Walk-in,Nearby Area 1,7,1,0,On-Time,,7
13392,08/06/2024,14/06/2024,Domestic,Home,Area A,16,1,6,Delayed,,16
13393,05/03/2024,12/03/2024,Domestic,Home,Area C,30,1,7,Delayed,,31
13394,28/05/2024,30/05/2024,Commercial,Home,Area F,60,6,2,On-Time,,60
13395,22/02/2024,28/02/2024,Domestic,Home,Area B,25,1,6,Delayed,,25
13396,19/05/2024,24/05/2024,Domestic,Home,Area F,59,1,5,Delayed,,57
13397,01/03/2024,04/03/2024,Domestic,Home,Area F,59,1,3,Delayed,,57
13398,09/03/2024,10/03/2024,Domestic,Home,Area A,20,1,1,On-Time,,17
13399,27/01/2024,08/02/2024,Domestic,Home,Area E,54,1,12,Delayed,,49
13400,08/05/2024,10/05/2024,Domestic,Home,Area D,44,1,2,On-Time,,43
13401,10/03/2024,13/03/2024,Domestic,Home,Area E,51,1,3,Delayed,,51
13402,12/03/2024,14/03/2024,5kg,Home,Area E,53,1,2,On-Time,,50
13403,09/06/2024,10/06/2024,Domestic,Home,Area E,54,1,1,On-Time,,55
13404,24/01/2024,29/01/2024,Domestic,Home,Area F,60,1,5,Delayed,,59
13405,10/01/2024,13/01/2024,Domestic,Home,Area D,39,1,3,Delayed,,39
13406,15/06/2024,18/06/2024,Domestic,Home,Area B,23,1,3,Delayed,,22
13407,11/01/2024,15/01/2024,Domestic,Home,Area F,60,1,4,Delayed,,56
13408,23/02/2024,25/02/2024,Domestic,Home,Area B,23,1,2,On-Time,,21
13409,13/02/2024,16/02/2024,Commercial,Home,Area B,21,5,3,Delayed,,21
13410,13/01/2024,26/01/2024,Domestic,Home,Area D,42,1,13,Delayed,,43
13411,28/01/2024,31/01/2024,Domestic,Home,Area F,58,1,3,Delayed,,57
13412,23/04/2024,24/04/2024,Domestic,Home,Area C,32,1,1,On-Time,,31
13413,05/02/2024,07/02/2024,Domestic,Home,Area E,49,1,2,On-Time,,49
13414,25/01/2024,25/01/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,9
13415,27/03/2024,30/03/2024,Domestic,Home,Area C,30,1,3,Delayed,,31
13416,03/02/2024,09/02/2024,Commercial,Home,Area E,49,5,6,Delayed,,49
13417,15/06/2024,15/06/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,11
13418,18/04/2024,21/04/2024,Domestic,Home,Area E,48,1,3,Delayed,,49
13419,16/03/2024,01/04/2024,Domestic,Home,Area D,40,1,16,Delayed,,36
13420,29/02/2024,02/03/2024,Domestic,Home,Area A,17,1,2,On-Time,,18
13421,31/05/2024,31/05/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,10
13422,03/04/2024,09/04/2024,Domestic,Home,Area A,16,1,6,Delayed,,16
13423,25/04/2024,27/04/2024,Commercial,Home,Area C,31,2,2,On-Time,,34
13424,01/03/2024,01/03/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,13
13425,03/04/2024,03/04/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,13
13426,06/02/2024,10/02/2024,Domestic,Home,Area B,22,1,4,Delayed,,22
13427,14/01/2024,17/01/2024,Domestic,Home,Area A,16,1,3,Delayed,,18
13428,01/03/2024,04/03/2024,Domestic,Home,Area E,51,1,3,Delayed,,53
13429,02/02/2024,05/02/2024,Commercial,Home,Area A,16,4,3,Delayed,,18
13430,14/06/2024,17/06/2024,Domestic,Home,Area E,46,1,3,Delayed,,52
13431,21/04/2024,24/04/2024,Domestic,Home,Area E,52,1,3,Delayed,,47
13432,10/06/2024,12/06/2024,Commercial,Home,Area A,18,6,2,On-Time,,20
13433,03/03/2024,06/03/2024,Commercial,Home,Area E,55,4,3,Delayed,,53
13434,03/02/2024,06/02/2024,Domestic,Home,Area E,53,1,3,Delayed,,46
13435,17/06/2024,22/06/2024,Domestic,Home,Area F,57,1,5,Delayed,,60
13436,05/01/2024,07/01/2024,Domestic,Home,Area A,17,1,2,On-Time,,19
13437,19/05/2024,25/05/2024,Domestic,Home,Area B,24,1,6,Delayed,,21
13438,17/01/2024,24/01/2024,Domestic,Home,Area E,48,1,7,Delayed,,46
13439,12/05/2024,12/05/2024,Domestic,Walk-in,Nearby Area 1,8,1,0,On-Time,,10
13440,08/05/2024,10/05/2024,Domestic,Home,Area A,17,1,2,On-Time,,18
13441,06/01/2024,07/01/2024,Domestic,Home,Area E,54,1,1,On-Time,,49
13442,04/02/2024,04/02/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,3
13443,22/02/2024,24/02/2024,Domestic,Home,Area A,19,1,2,On-Time,,18
13444,29/05/2024,04/06/2024,Domestic,Home,Area A,19,1,6,Delayed,,16
13445,27/03/2024,01/04/2024,Domestic,Home,Area B,24,1,5,Delayed,,25
13446,26/01/2024,28/01/2024,Domestic,Home,Area B,21,1,2,On-Time,,21
13447,18/03/2024,18/03/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,3
13448,23/06/2024,25/06/2024,Domestic,Home,Area D,36,1,2,On-Time,,45
13449,26/06/2024,28/06/2024,Domestic,Home,Area E,47,1,2,On-Time,,52
13450,29/05/2024,31/05/2024,Domestic,Home,Area F,57,1,2,On-Time,,59
13451,31/05/2024,03/06/2024,Domestic,Home,Area E,54,1,3,Delayed,,51
13452,15/02/2024,15/02/2024,Domestic,Walk-in,Agency Area,3,1,0,On-Time,,4
13453,25/03/2024,28/03/2024,Domestic,Home,Area A,17,1,3,Delayed,,19
13454,29/02/2024,04/03/2024,Commercial,Home,Area B,23,5,4,Delayed,,24
13455,30/05/2024,05/06/2024,Domestic,Home,Area E,52,1,6,Delayed,,52
13456,05/05/2024,10/05/2024,Domestic,Home,Area F,59,1,5,Delayed,,57
13457,02/01/2024,04/01/2024,Domestic,Home,Area A,16,1,2,On-Time,,18
13458,05/03/2024,05/03/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,3
13459,20/02/2024,24/02/2024,Domestic,Home,Area E,55,1,4,Delayed,,52
13460,19/03/2024,22/03/2024,Commercial,Home,Area B,23,2,3,Delayed,,22
13461,05/03/2024,08/03/2024,Commercial,Home,Area E,46,6,3,Delayed,,51
13462,17/02/2024,21/02/2024,Domestic,Home,Area F,60,1,4,Delayed,,56
13463,20/06/2024,22/06/2024,Domestic,Home,Area E,55,1,2,On-Time,,46
13464,11/04/2024,16/04/2024,Domestic,Home,Area B,22,1,5,Delayed,,22
13465,05/03/2024,08/03/2024,Domestic,Home,Area C,33,1,3,Delayed,,28
13466,19/02/2024,25/02/2024,Commercial,Home,Area B,22,5,6,Delayed,,23
13467,07/04/2024,20/04/2024,Domestic,Home,Area B,21,1,13,Delayed,,21
13468,02/02/2024,04/02/2024,Domestic,Home,Area F,59,1,2,On-Time,,56
13469,09/01/2024,11/01/2024,5kg,Home,Area F,58,1,2,On-Time,,56
13470,09/01/2024,14/01/2024,Commercial,Home,Area A,17,2,5,Delayed,,20
13471,20/06/2024,21/06/2024,Domestic,Home,Area B,25,1,1,On-Time,,21
13472,13/02/2024,15/02/2024,Domestic,Home,Area F,58,1,2,On-Time,,58
13473,09/01/2024,15/01/2024,Domestic,Home,Area A,20,1,6,Delayed,,18
13474,16/04/2024,16/04/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,5
13475,04/06/2024,09/06/2024,Domestic,Home,Area A,16,1,5,Delayed,,20
13476,12/01/2024,12/01/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,1
13477,26/04/2024,28/04/2024,Domestic,Home,Area A,19,1,2,On-Time,,19
13478,03/03/2024,07/03/2024,Domestic,Home,Area C,30,1,4,Delayed,,34
13479,16/03/2024,21/03/2024,Domestic,Home,Area F,57,1,5,Delayed,,58
13480,05/03/2024,11/03/2024,Domestic,Home,Area D,37,1,6,Delayed,,44
13481,22/03/2024,25/03/2024,Domestic,Home,Area A,19,1,3,Delayed,,18
13482,30/03/2024,03/04/2024,Domestic,Home,Area A,20,1,4,Delayed,,20
13483,12/06/2024,19/06/2024,Domestic,Home,Area E,51,1,7,Delayed,,49
13484,01/04/2024,04/04/2024,Domestic,Home,Area C,28,1,3,Delayed,,33
13485,18/02/2024,01/03/2024,Domestic,Home,Area C,35,1,12,Delayed,,30
13486,29/06/2024,03/07/2024,Domestic,Home,Area F,59,1,4,Delayed,,58
13487,23/06/2024,27/06/2024,Domestic,Home,Area E,47,1,4,Delayed,,49
13488,01/05/2024,04/05/2024,Commercial,Home,Area E,50,4,3,Delayed,,47
13489,20/02/2024,23/02/2024,Commercial,Home,Area B,24,4,3,Delayed,,24
13490,07/06/2024,13/06/2024,Domestic,Home,Area B,25,1,6,Delayed,,22
13491,14/06/2024,16/06/2024,Domestic,Home,Area D,44,1,2,On-Time,,37
13492,10/01/2024,10/01/2024,Domestic,Walk-in,Agency Area,3,1,0,On-Time,,5
13493,22/02/2024,29/02/2024,Domestic,Home,Area E,54,1,7,Delayed,,49
13494,01/05/2024,01/05/2024,5kg,Walk-in,Agency Area,2,1,0,On-Time,,2
13495,06/05/2024,09/05/2024,Domestic,Home,Area B,25,1,3,Delayed,,23
13496,08/06/2024,10/06/2024,Domestic,Home,Area F,56,1,2,On-Time,,60
13497,23/04/2024,27/04/2024,Domestic,Home,Area F,58,1,4,Delayed,,56
13498,10/01/2024,15/01/2024,Domestic,Home,Area C,34,1,5,Delayed,,28
13499,09/01/2024,12/01/2024,Domestic,Home,Area B,24,1,3,Delayed,,22
13500,19/06/2024,22/06/2024,Domestic,Home,Area F,57,1,3,Delayed,,59
13501,31/01/2024,03/02/2024,Domestic,Home,Area E,49,1,3,Delayed,,50
13502,22/06/2024,26/06/2024,Commercial,Home,Area F,60,4,4,Delayed,,59
13503,22/01/2024,02/02/2024,Domestic,Home,Area B,22,1,11,Delayed,,21
13504,30/05/2024,03/06/2024,Domestic,Home,Area E,51,1,4,Delayed,,46
13505,25/05/2024,30/05/2024,Commercial,Home,Area C,33,2,5,Delayed,,29
13506,17/02/2024,19/02/2024,Commercial,Home,Area D,36,6,2,On-Time,,45
13507,19/05/2024,19/05/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,5
13508,11/05/2024,14/05/2024,Domestic,Home,Area C,33,1,3,Delayed,,30
13509,22/04/2024,25/04/2024,Commercial,Home,Area B,24,4,3,Delayed,,23
13510,29/05/2024,02/06/2024,Domestic,Home,Area B,23,1,4,Delayed,,21
13511,13/03/2024,14/03/2024,Domestic,Home,Area E,46,1,1,On-Time,,55
13512,17/04/2024,17/04/2024,Domestic,Walk-in,Nearby Area 1,6,1,0,On-Time,,10
13513,08/02/2024,10/02/2024,Domestic,Home,Area C,29,1,2,On-Time,,28
13514,03/01/2024,07/01/2024,Domestic,Home,Area D,44,1,4,Delayed,,39
13515,23/01/2024,25/01/2024,Domestic,Home,Area D,37,1,2,On-Time,,43
13516,09/01/2024,15/01/2024,Domestic,Home,Area A,19,1,6,Delayed,,18
13517,04/03/2024,05/03/2024,Commercial,Home,Area D,37,6,1,On-Time,,45
13518,22/04/2024,26/04/2024,Domestic,Home,Area F,56,1,4,Delayed,,57
13519,27/05/2024,03/06/2024,Domestic,Home,Area E,47,1,7,Delayed,,53
13520,20/04/2024,23/04/2024,Domestic,Home,Area E,48,1,3,Delayed,,50
13521,18/04/2024,18/04/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,3
13522,20/05/2024,24/05/2024,Commercial,Home,Area B,23,6,4,Delayed,,24
13523,13/06/2024,17/06/2024,5kg,Home,Area C,28,1,4,Delayed,,30
13524,14/02/2024,14/02/2024,Domestic,Walk-in,Nearby Area 1,7,1,0,On-Time,,10
13525,09/03/2024,15/03/2024,Domestic,Home,Area E,49,1,6,Delayed,,49
13526,20/02/2024,23/02/2024,Domestic,Home,Area E,54,1,3,Delayed,,51
13527,31/05/2024,02/06/2024,Domestic,Home,Area B,21,1,2,On-Time,,22
13528,11/01/2024,16/01/2024,Domestic,Home,Area F,57,1,5,Delayed,,59
13529,04/06/2024,09/06/2024,Domestic,Home,Area F,57,1,5,Delayed,,56
13530,15/04/2024,19/04/2024,Domestic,Home,Area E,47,1,4,Delayed,,53
13531,09/04/2024,11/04/2024,Domestic,Home,Area B,21,1,2,On-Time,,22
13532,05/02/2024,10/02/2024,Domestic,Home,Area D,37,1,5,Delayed,,41
13533,09/04/2024,11/04/2024,Domestic,Home,Area C,30,1,2,On-Time,,34
13534,12/03/2024,16/03/2024,Commercial,Home,Area F,60,6,4,Delayed,,59
13535,09/03/2024,13/03/2024,Domestic,Home,Area B,23,1,4,Delayed,,22
13536,07/01/2024,07/01/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,5
13537,10/03/2024,13/03/2024,Domestic,Home,Area E,48,1,3,Delayed,,53
13538,19/01/2024,19/01/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,12
13539,28/01/2024,31/01/2024,Domestic,Home,Area B,25,1,3,Delayed,,21
13540,16/01/2024,22/01/2024,Domestic,Home,Area F,58,1,6,Delayed,,56
13541,15/02/2024,18/02/2024,Domestic,Home,Area D,41,1,3,Delayed,,37
13542,22/03/2024,23/03/2024,Domestic,Home,Area C,33,1,1,On-Time,,31
13543,11/04/2024,11/04/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,3
13544,26/06/2024,02/07/2024,Domestic,Home,Area F,58,1,6,Delayed,,58
13545,10/01/2024,14/01/2024,Commercial,Home,Area E,50,4,4,Delayed,,50
13546,26/01/2024,29/01/2024,Domestic,Home,Area B,25,1,3,Delayed,,24
13547,14/04/2024,16/04/2024,Domestic,Home,Area A,19,1,2,On-Time,,20
13548,23/01/2024,23/01/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,5
13549,03/02/2024,10/02/2024,Domestic,Home,Area F,58,1,7,Delayed,,57
13550,02/03/2024,06/03/2024,Domestic,Home,Area A,19,1,4,Delayed,,20
13551,23/03/2024,27/03/2024,Commercial,Home,Area A,18,3,4,Delayed,,20
13552,24/06/2024,30/06/2024,Domestic,Home,Area F,58,1,6,Delayed,,60
13553,25/03/2024,01/04/2024,Domestic,Home,Area A,18,1,7,Delayed,,16
13554,02/06/2024,05/06/2024,Commercial,Home,Area E,48,6,3,Delayed,,50
13555,30/01/2024,31/01/2024,Domestic,Home,Area E,53,1,1,On-Time,,49
13556,04/01/2024,06/01/2024,Domestic,Home,Area E,46,1,2,On-Time,,53
13557,08/05/2024,10/05/2024,Domestic,Home,Area E,48,1,2,On-Time,,53
13558,26/05/2024,30/05/2024,Commercial,Home,Area C,35,4,4,Delayed,,26
13559,03/04/2024,07/04/2024,Domestic,Home,Area B,24,1,4,Delayed,,25
13560,12/06/2024,15/06/2024,Domestic,Home,Area B,21,1,3,Delayed,,23
13561,27/06/2024,04/07/2024,Domestic,Home,Area D,41,1,7,Delayed,,44
13562,02/06/2024,04/06/2024,Domestic,Home,Area C,35,1,2,On-Time,,34
13563,15/05/2024,17/05/2024,Domestic,Home,Area F,57,1,2,On-Time,,59
13564,19/02/2024,25/02/2024,Commercial,Home,Area A,17,2,6,Delayed,,19
13565,10/01/2024,12/01/2024,Domestic,Home,Area E,52,1,2,On-Time,,46
13566,05/05/2024,11/05/2024,Domestic,Home,Area C,35,1,6,Delayed,,30
13567,22/04/2024,28/04/2024,Domestic,Home,Area A,19,1,6,Delayed,,19
13568,05/01/2024,08/01/2024,Domestic,Home,Area C,34,1,3,Delayed,,32
13569,29/03/2024,30/03/2024,Domestic,Home,Area E,46,1,1,On-Time,,52
13570,06/05/2024,06/05/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,2
13571,15/04/2024,18/04/2024,Domestic,Home,Area A,17,1,3,Delayed,,16
13572,10/05/2024,10/05/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,4
13573,01/05/2024,05/05/2024,Domestic,Home,Area A,20,1,4,Delayed,,20
13574,11/01/2024,14/01/2024,Domestic,Home,Area E,48,1,3,Delayed,,49
13575,24/04/2024,28/04/2024,Commercial,Home,Area A,18,3,4,Delayed,,18
13576,11/01/2024,18/01/2024,Domestic,Home,Area B,24,1,7,Delayed,,21
13577,18/06/2024,22/06/2024,Domestic,Home,Area F,56,1,4,Delayed,,56
13578,25/01/2024,30/01/2024,Domestic,Home,Area B,23,1,5,Delayed,,21
13579,23/04/2024,26/04/2024,Domestic,Home,Area E,51,1,3,Delayed,,50
13580,01/03/2024,04/03/2024,Commercial,Home,Area B,23,5,3,Delayed,,25
13581,02/01/2024,06/01/2024,Domestic,Home,Area F,60,1,4,Delayed,,57
13582,18/02/2024,04/03/2024,Domestic,Home,Area E,55,1,15,Delayed,,52
13583,13/06/2024,13/06/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,14
13584,16/06/2024,20/06/2024,Domestic,Home,Area D,36,1,4,Delayed,,42
13585,02/02/2024,06/02/2024,Domestic,Home,Area B,21,1,4,Delayed,,23
13586,29/04/2024,03/05/2024,Domestic,Home,Area F,60,1,4,Delayed,,56
13587,12/06/2024,19/06/2024,Commercial,Home,Area F,60,2,7,Delayed,,59
13588,02/02/2024,04/02/2024,Commercial,Home,Area E,55,6,2,On-Time,,48
13589,30/01/2024,04/02/2024,Domestic,Home,Area D,38,1,5,Delayed,,38
13590,30/03/2024,31/03/2024,Domestic,Home,Area A,20,1,1,On-Time,,17
13591,18/04/2024,20/04/2024,Domestic,Home,Area B,23,1,2,On-Time,,23
13592,19/04/2024,25/04/2024,Domestic,Home,Area D,41,1,6,Delayed,,45
13593,10/02/2024,12/02/2024,Domestic,Home,Area F,58,1,2,On-Time,,56
13594,04/04/2024,07/04/2024,Domestic,Home,Area B,25,1,3,Delayed,,24
13595,28/06/2024,02/07/2024,Domestic,Home,Area F,58,1,4,Delayed,,60
13596,16/02/2024,20/02/2024,Domestic,Home,Area B,25,1,4,Delayed,,23
13597,14/05/2024,18/05/2024,Commercial,Home,Area B,22,2,4,Delayed,,24
13598,03/05/2024,08/05/2024,Domestic,Home,Area D,38,1,5,Delayed,,40
13599,02/02/2024,08/02/2024,Domestic,Home,Area B,22,1,6,Delayed,,21
13600,29/06/2024,02/07/2024,Domestic,Home,Area A,18,1,3,Delayed,,19
13601,10/05/2024,17/05/2024,Domestic,Home,Area E,47,1,7,Delayed,,50
13602,04/01/2024,05/01/2024,Domestic,Home,Area E,47,1,1,On-Time,,54
13603,27/06/2024,29/06/2024,Domestic,Home,Area A,16,1,2,On-Time,,19
13604,19/01/2024,19/01/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,15
13605,24/05/2024,25/05/2024,Domestic,Home,Area E,51,1,1,On-Time,,50
13606,21/01/2024,21/01/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,4
13607,02/02/2024,05/02/2024,Domestic,Home,Area D,38,1,3,Delayed,,45
13608,21/01/2024,24/01/2024,Domestic,Home,Area F,58,1,3,Delayed,,59
13609,11/05/2024,23/05/2024,Commercial,Home,Area B,21,6,12,Delayed,,24
13610,21/01/2024,21/01/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,14
13611,24/04/2024,25/04/2024,Domestic,Home,Area E,52,1,1,On-Time,,53
13612,19/01/2024,22/01/2024,Domestic,Home,Area E,52,1,3,Delayed,,55
13613,03/02/2024,03/02/2024,Commercial,Walk-in,Nearby Area 1,9,2,0,On-Time,,9
13614,08/05/2024,08/05/2024,Commercial,Walk-in,Nearby Area 2,13,6,0,On-Time,,11
13615,25/04/2024,30/04/2024,Domestic,Home,Area A,19,1,5,Delayed,,19
13616,30/05/2024,06/06/2024,Domestic,Home,Area D,41,1,7,Delayed,,45
13617,10/04/2024,11/04/2024,Domestic,Home,Area F,57,1,1,On-Time,,57
13618,15/05/2024,18/05/2024,Domestic,Home,Area F,60,1,3,Delayed,,58
13619,17/06/2024,17/06/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,14
13620,24/06/2024,27/06/2024,Domestic,Home,Area B,21,1,3,Delayed,,23
13621,28/01/2024,28/01/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,12
13622,02/04/2024,08/04/2024,Domestic,Home,Area E,52,1,6,Delayed,,54
13623,06/03/2024,08/03/2024,Domestic,Home,Area E,46,1,2,On-Time,,51
13624,28/01/2024,30/01/2024,Commercial,Home,Area E,54,3,2,On-Time,,51
13625,27/03/2024,29/03/2024,Domestic,Home,Area E,46,1,2,On-Time,,51
13626,08/05/2024,12/05/2024,Domestic,Home,Area D,44,1,4,Delayed,,38
13627,11/02/2024,13/02/2024,Domestic,Home,Area D,43,1,2,On-Time,,40
13628,03/02/2024,06/02/2024,Commercial,Home,Area E,55,6,3,Delayed,,52
13629,21/02/2024,23/02/2024,Domestic,Home,Area C,26,1,2,On-Time,,34
13630,28/04/2024,03/05/2024,Domestic,Home,Area D,39,1,5,Delayed,,45
13631,03/01/2024,08/01/2024,Domestic,Home,Area B,21,1,5,Delayed,,21
13632,15/02/2024,15/02/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,9
13633,20/06/2024,25/06/2024,Commercial,Home,Area F,57,5,5,Delayed,,59
13634,10/02/2024,12/02/2024,Domestic,Home,Area E,51,1,2,On-Time,,48
13635,14/03/2024,14/03/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,10
13636,19/06/2024,19/06/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,13
13637,06/06/2024,09/06/2024,Domestic,Home,Area B,25,1,3,Delayed,,24
13638,04/06/2024,11/06/2024,Domestic,Home,Area C,26,1,7,Delayed,,34
13639,25/01/2024,29/01/2024,Domestic,Home,Area D,42,1,4,Delayed,,36
13640,23/05/2024,24/05/2024,Domestic,Home,Area D,42,1,1,On-Time,,39
13641,28/04/2024,04/05/2024,Commercial,Home,Area A,18,4,6,Delayed,,20
13642,21/03/2024,23/03/2024,Domestic,Home,Area B,25,1,2,On-Time,,24
13643,03/06/2024,10/06/2024,Commercial,Home,Area E,50,5,7,Delayed,,55
13644,02/03/2024,05/03/2024,Domestic,Home,Area A,20,1,3,Delayed,,19
13645,29/01/2024,05/02/2024,Domestic,Home,Area B,21,1,7,Delayed,,21
13646,20/02/2024,20/02/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,1
13647,27/06/2024,02/07/2024,Commercial,Home,Area E,50,3,5,Delayed,,46
13648,14/06/2024,15/06/2024,Domestic,Home,Area D,44,1,1,On-Time,,42
13649,12/05/2024,16/05/2024,Domestic,Home,Area B,25,1,4,Delayed,,22
13650,18/04/2024,21/04/2024,Domestic,Home,Area B,21,1,3,Delayed,,24
13651,01/03/2024,04/03/2024,Domestic,Home,Area D,45,1,3,Delayed,,43
13652,01/06/2024,05/06/2024,Domestic,Home,Area D,41,1,4,Delayed,,37
13653,14/05/2024,18/05/2024,Domestic,Home,Area F,56,1,4,Delayed,,56
13654,14/04/2024,18/04/2024,Domestic,Home,Area A,17,1,4,Delayed,,18
13655,27/03/2024,29/03/2024,Domestic,Home,Area E,50,1,2,On-Time,,52
13656,26/02/2024,01/03/2024,Commercial,Home,Area E,54,2,4,Delayed,,48
13657,21/05/2024,22/05/2024,Domestic,Home,Area F,58,1,1,On-Time,,57
13658,12/01/2024,19/01/2024,Commercial,Home,Area F,59,5,7,Delayed,,60
13659,08/01/2024,10/01/2024,Commercial,Home,Area A,20,2,2,On-Time,,17
13660,09/04/2024,11/04/2024,Domestic,Home,Area D,36,1,2,On-Time,,41
13661,26/05/2024,26/05/2024,Commercial,Walk-in,Nearby Area 1,6,2,0,On-Time,,9
13662,19/02/2024,21/02/2024,Domestic,Home,Area B,25,1,2,On-Time,,25
13663,21/06/2024,21/06/2024,Domestic,Walk-in,Nearby Area 1,8,1,0,On-Time,,10
13664,28/01/2024,02/02/2024,Domestic,Home,Area A,19,1,5,Delayed,,19
13665,01/04/2024,01/04/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,2
13666,08/03/2024,11/03/2024,Commercial,Home,Area C,29,4,3,Delayed,,26
13667,03/02/2024,08/02/2024,Domestic,Home,Area B,24,1,5,Delayed,,21
13668,02/03/2024,04/03/2024,Domestic,Home,Area E,46,1,2,On-Time,,49
13669,08/01/2024,10/01/2024,Domestic,Home,Area E,55,1,2,On-Time,,53
13670,29/04/2024,06/05/2024,Domestic,Home,Area D,36,1,7,Delayed,,45
13671,29/04/2024,05/05/2024,Domestic,Home,Area D,36,1,6,Delayed,,43
13672,11/01/2024,11/01/2024,Domestic,Walk-in,Nearby Area 2,15,1,0,On-Time,,12
13673,15/03/2024,22/03/2024,Domestic,Home,Area B,21,1,7,Delayed,,21
13674,22/03/2024,29/03/2024,Domestic,Home,Area E,55,1,7,Delayed,,54
13675,02/05/2024,06/05/2024,Domestic,Home,Area E,54,1,4,Delayed,,50
13676,17/06/2024,20/06/2024,Domestic,Home,Area C,26,1,3,Delayed,,30
13677,05/01/2024,10/01/2024,Commercial,Home,Area E,50,6,5,Delayed,,54
13678,10/04/2024,14/04/2024,Domestic,Home,Area D,43,1,4,Delayed,,45
13679,05/03/2024,07/03/2024,Domestic,Home,Area F,56,1,2,On-Time,,58
13680,02/06/2024,06/06/2024,Domestic,Home,Area B,22,1,4,Delayed,,22
13681,19/02/2024,24/02/2024,Domestic,Home,Area A,20,1,5,Delayed,,19
13682,13/01/2024,15/01/2024,Domestic,Home,Area F,60,1,2,On-Time,,56
13683,21/04/2024,25/04/2024,Domestic,Home,Area F,57,1,4,Delayed,,60
13684,25/05/2024,29/05/2024,Commercial,Home,Area F,57,4,4,Delayed,,58
13685,25/03/2024,25/03/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,9
13686,01/02/2024,01/02/2024,Domestic,Walk-in,Agency Area,3,1,0,On-Time,,1
13687,13/01/2024,20/01/2024,Commercial,Home,Area E,49,2,7,Delayed,,47
